GeneID	D3_Insulin_10min_rpkm	KK12_Insulin_20min_rpkm	D3_Insulin_40min_rpkm	D3_Insulin_80min_rpkm	KK11_Insulin_300min_rpkm
KNTC1	0.147349970883625	0.258563193583556	-0.0115714584087687	-0.171515371491572	-0.082941578460066
HCAR1	-0.00525004663723327	-0.316890694698296	0.117071954813733	-0.256756969154575	0.215457459796841
DENR	0.0753337459632868	0.0488133550296874	-0.0796940422847752	0.0206619810514748	0.0226680412230778
HIP1R	0.185412017432918	-0.00149335107758786	-0.0536475303993189	-0.217065839769539	-0.176685344710932
VPS37B	0.0145853245707757	-0.13641272538716	-0.13053381636583	-0.118446730125501	-0.00886460105820297
RP11-463O12.3	-0.217689756030096	-0.0913752002110413	-0.257289404627728	-0.239914780282342	0.175808732817856
RP11-463O12.5	0.438774806010714	0.125925264977702	-0.171403087482302	-0.0697684784084927	0.112095557876568
ABCB9	-0.0238046886971221	-0.136686543166763	-0.0841230535204078	-0.0845225409164993	0.0253741436561898
OGFOD2	0.0763753194769003	0.0212819895861495	-0.136380775130652	-0.130021665881217	-0.188387711119536
RP11-197N18.2	0.0425938298866226	-0.22375957537463	-0.0629925550496333	-0.0816706371827953	-0.0651995313197249
ARL6IP4	0.0360981944717937	-0.2450427448836	-0.0561568383646054	-0.0843751289204508	-0.0512373966995137
PITPNM2	0.224240234496636	0.36760639042042	-0.109508372295683	-0.156499761534046	0.0787470294640672
MPHOSPH9	0.140611076671174	0.380455700090125	-0.0028815238044444	-0.118142901742216	-0.0107243732250732
RP11-546D6.3	0.410408416730016	-0.180850934163498	0.0101150533065979	-0.112958108645382	0.0259687557158839
C12orf65	-0.0163763864272355	-0.0575341497022062	-0.0187151574305285	-0.0149735915716006	-0.102311899087967
RP11-282O18.3	0.0742782968540201	-0.242263453631519	-0.0557316179136098	-0.0552302399779396	-0.0245090407302442
CDK2AP1	0.0823564852838605	-0.15125330779999	-0.0593102096485052	-0.0758375332477734	-0.0406704088849477
SBNO1	0.0406173247820296	0.230363456942552	-0.0789199181779077	0.00646285019090942	0.0986336081736803
MIR8072	-0.148238341211564	-0.206320375479336	-0.500854204502284	-0.0184595147647544	-0.907850450174286
SETD8	0.0414733792952962	0.0511854141960693	-0.0561810017632249	-0.0534555106317034	0.0150615987173182
RILPL2	0.21496346604262	-0.185302177828593	0.025051410434749	-0.131776985511737	-0.0539979830929944
SNRNP35	0.0712853270815947	-0.116637880648161	-0.0862668976867394	-0.152707089857478	-0.037085245882384
RILPL1	0.175055886244397	-0.143964449288459	0.00485623800599973	-0.0381608994432974	-0.00525992872790482
RP11-972P1.7	0.244209767180238	-0.124790304594631	-0.0162647657781358	0.271859945855742	0.014424149531559
RP11-486O12.2	0.126802228309459	0.0671172756101477	-0.155667499835689	-0.298239934313073	-0.0583808117704004
TMED2	0.0490271070292891	-0.0382848763435177	-0.032008163633277	0.0171698697247731	0.033851149569494
DDX55	0.0710609329154321	-0.0835037554424847	-0.190972255961266	0.0513052084190802	0.148842646750222
EIF2B1	0.0506851466762184	-0.142525083875033	-0.0903645881934261	-0.0789593128484709	0.0467495440589185
GTF2H3	0.0310562471691878	0.0531167674619	-0.158255667491831	0.144979837704974	0.0199370951939348
TCTN2	0.0613699988241351	0.0127223700262085	0.0987314052381721	-0.16515405746343	-0.268083321416897
RP11-338K17.8	-0.0653614514477245	0.0786010156008881	-0.606422354049013	-0.725518621762756	-0.121281105941027
ATP6V0A2	-3.19769625735933e-05	0.00548382574080484	-0.140798283921763	-0.0250106789119511	0.0284332992573596
DNAH10	0.230550199487988	0.458083382518994	-0.0154820288339144	-0.0411580657871857	0.0554085641803574
CCDC92	0.0512078802096877	-0.0466306833641219	-0.12725876774904	-0.233826757721372	-0.0675076098734217
DNAH10OS	-0.140921231133514	0.0715631284002489	0.0358567053004242	-0.309855182316355	0.101809742579568
ZNF664	0.0661623280900634	0.108004274817167	-0.0280645150857266	-0.020275881320273	-0.0800762895576468
FAM101A	-0.115670904465563	0.0984162704593354	-0.019692215966308	-0.00937873334720307	-0.192231577722795
RP11-214K3.25	0.20776324354344	0.516448855053918	-0.192163715229164	-0.397811904243044	-0.270262002604795
NCOR2	0.183029519226649	0.343224377858562	-0.201080215522866	-0.232255884514773	-0.017973860419604
SCARB1	0.0239588412292049	0.0794903964105833	-0.174395470447394	0.0300314784179689	0.0311711917619601
UBC	-0.0358431203667671	-0.0527487245263174	-0.0882477739350769	-0.119329017224332	-0.107014635312
DHX37	0.141022880505001	0.131204826753436	-0.269348120458764	-0.0558605811801391	0.161545315678157
BRI3BP	0.0342579804607523	0.207790207902531	-0.0671678222248497	-0.0440900772126787	-0.0980593890419377
AACS	0.0630821397543186	0.113927391117563	-0.139481385744035	-0.187907228456729	-0.0233195528040746
RP11-158L12.4	0.00601603141758789	0.0488394819950932	0.104478552042486	-0.239497653835496	0.6297737388409
SLC15A4	0.0601874167356951	-0.0183560002846435	0.0179262507610782	-0.0127901624314191	0.0801320347410153
RP11-21K12.2	0.154136385694153	0.436365624331455	0.0915342107645212	-0.542393770093547	0.0319811009876512
STX2	0.0235730708702375	0.142495651007351	-0.0639737916412528	-0.10878394106263	-0.0477195752349862
RAN	0.014196911191326	-0.101735415825642	-0.0400407153123501	0.0953530243912253	-0.0152307340790339
SFSWAP	0.0747004653844296	0.170147153397349	-0.0692227754972904	0.0254384884050746	-0.0233182723409975
MMP17	0.0849245777228518	-0.0414653292222548	-0.182971921637889	-0.0977339713832719	-0.0964112307382944
ULK1	0.169678928033119	0.0357807793505858	-0.0139205675683566	-0.289993208272879	-0.242734762297332
PUS1	0.0211761888129636	-0.0583255293149332	-0.261274222817488	0.0664111657583608	0.118894289229294
RP11-417L19.6	0.747201395331029	0.109892040244965	-0.298426271037446	-0.409478537277306	-0.040439185978514
EP400	0.127832186603457	0.463462891518535	-0.0119387335864487	-0.130836494732535	-0.0145406366637181
RP13-820C6.2	-0.253393283420917	0.134149498589229	0.0218367279339933	0.148258430668841	-0.124744649366252
EP400NL	0.205051408646781	0.412031921855657	-0.038170376672054	-0.0688180481205897	-0.0949734113961438
DDX51	0.186007434117211	0.122176618471967	-0.202233142940498	-0.0314783227620785	0.0882553363005378
NOC4L	0.144303696778215	-0.105741314446856	-0.21660264406454	0.0940731269268889	-0.0108137579221643
FBRSL1	0.163219620439872	0.0544685374220433	-0.272549782550156	-0.272679555375861	-0.0864748085878186
RP13-554M15.7	0.0125646076945234	0.465375150198687	-0.281945945976122	-0.141058212441592	-0.141500593077992
POLE	0.216980326265954	0.389330205377585	-0.134145521838594	-0.215782853238404	0.000743981073199729
PXMP2	0.127689066232997	-0.37163035521741	-0.0870308772186879	-0.38422161159291	-0.143752892955298
RP13-672B3.2	0.179449091922519	-0.39811949936454	0.0125979488221075	-0.43283700679505	-0.252268111410839
PGAM5	-0.0109854646505796	-0.083000750265144	-0.108642162621537	-0.0368339575864627	0.113277810791366
ANKLE2	0.0785759402960564	0.114331098129191	-0.164074724441414	-0.177629946564087	0.0111531961173332
GOLGA3	0.0704134275607555	0.225328573011809	-0.0774581872158242	-0.158652811093966	0.00880281154021167
CHFR	0.104666559131766	-0.0143412638382845	-0.0894330618402469	-0.225592168884606	0.0749525876929011
RPS11P5	0.134942954328238	-0.27701136246763	-0.0692152610624648	0.242814961349167	-0.0881097280161884
RP11-46H11.11	0.270016161746975	0.0334159825826381	-0.882974216139151	-0.0569204084666319	0.467913857956451
ZNF605	0.127462833773117	0.0662638368526862	0.0340956432029436	0.0261493647885922	-0.102775686187281
ZNF26	0.0556139470990749	0.124481100391683	-0.14820288388066	0.17954545275466	0.143149540040526
ZNF84	0.192179991082854	0.204246530377827	-0.0551789695352758	-0.0542876161309698	0.00351583183467444
ZNF140	0.151029458908854	0.093217001464392	0.0465920699698331	0.0649775111174441	-0.165638377453433
ZNF891	0.164231849146145	-0.0341625797548373	0.00291321625936236	0.205388815209467	-0.0729095541168003
ZNF10	0.238827151385384	0.34780056473942	-0.22598568320325	-0.266532097569052	0.0748364329013886
CTD-2140B24.4	0.188662231247295	0.140511418396692	-0.017485685742284	-0.344383542657727	0.0648770297272649
ZNF268	0.0571990838039483	0.017877832743709	0.0335476037078333	0.0352492072783843	-0.10732428664743
AL356585.3	0.15412886811661	0.137050279832327	0.21143694159739	-0.174706394614156	0.324470037426848
FAM207BP	-0.293019370564132	-0.283776906334215	-0.0893007092938295	-0.508977004294121	0.0364967346187806
MRPL3P1	0.190138492969546	0.0923114027834807	0.0846462672187495	0.477903913564966	0.396943633233554
MPHOSPH8	0.108853745371766	0.0513828103031075	0.0517575746420111	0.099715485138872	0.0238354018463465
PSPC1	0.0642844101580766	0.0437371725370022	-0.007001768384439	-0.0814578674401423	0.144024448845828
ZMYM5	0.215432203006517	0.187240743278709	0.203930469788279	0.0385928709971731	-0.0258678082217799
RP11-61K9.3	0.049490280367454	-0.499572906145263	-0.408067780379195	-0.237019043744107	0.170827354513685
ZMYM2	0.09257128582748	0.249193205577545	-0.103889454350225	-0.123832710215283	0.0052572904341327
CRYL1	0.0559406248460396	-0.166053661604332	0.0108142241887321	-0.130000745528809	-0.0674924182983314
IFT88	0.210340224237937	-0.0753231040591905	0.0978397998312003	0.105545754431688	-0.0348671569948169
RP11-172H24.4	0.00463106948986769	-0.190938434325264	0.0228061346592181	0.0187461116120515	-0.236993331063551
IL17D	0.137035800525064	-0.299092084663826	-0.00410732521353341	-0.172183064459153	-0.154670453405005
N6AMT2	0.364020771388308	-0.186158718532013	0.0917797838184803	0.145097809014571	-0.0226851663146731
XPO4	0.0605295036120765	0.161132858679127	-0.079275608115462	-0.0487601590440694	-0.00969123025230856
LATS2	0.0174513687012712	0.306642634824573	-0.121690658845179	-0.123091542877988	0.00167386891435228
SAP18	0.0304343760874564	-0.118113318610169	-0.0291901294427417	-0.0272213135315948	-0.0163111834798331
SKA3	0.080569533580841	0.0872531795745544	-0.0849747403400465	0.058903177419654	-0.0876849559927777
MRPL57	0.0828816825076077	-0.244565953425289	-0.0335756538348648	-0.0602375462626319	-0.10312299224549
ZDHHC20	0.00105888658203712	0.109825879831144	-0.0036664567210698	-0.106874871393947	0.133644634597934
MICU2	-0.0116327354981713	-0.0019783982319348	-0.0269778766088073	0.064687944390903	0.0505327617686864
RPS7P10	-0.162026594030361	-0.307401486308489	-0.0824328475287941	0.0490849185269153	-0.0364479607444057
FTH1P7	0.00928500420193057	-0.240257170237991	-0.152922467254337	-0.515708296912273	0.219830847260793
SACS	0.0949949600541729	0.402050431497251	-0.158865249784522	-0.177810377856229	0.0915875429821124
MIPEP	0.0211804545372469	0.0105637905910713	-0.1078213682019	0.24123988850301	-0.239367579897496
RP11-307N16.6	0.220839312176474	1.02115640680737	0.0199685474025689	-0.164284063052434	0.394982727207575
SPATA13	0.173304298927872	0.470379666948898	-0.0103516268594854	0.0685555084440462	0.0998637297661722
IPO7P2	0.103219585614999	0.0771995882570238	0.00164463001943743	0.000178282826317377	0.301359897437596
PARP4	0.0719648705405378	0.190252907620815	0.0193850859775018	-0.023444054479564	-0.0370954195141406
CENPJ	0.198074998824532	0.221622125413437	-0.138344715554674	-0.0461892491986431	-0.071439540359747
PABPC3	0.231477333840241	0.069003449309124	0.0201355107003702	0.032457742296891	-0.222651242928015
MTMR6	0.0181326442617555	0.219635062169284	-0.0988006267178672	0.0215548450861704	-0.048152258434518
NUPL1	0.146963108939516	0.266398547824448	-0.0861310069486001	0.0203407774572051	0.0341379099628004
RNF6	0.0376492115959941	0.266027995795644	-0.0573638034842849	0.115169207304265	0.172098368049712
CDK8	0.127915743670282	0.12396236943056	0.082389149917086	0.0359165222956468	0.0260547280620177
WASF3	0.151639064911901	0.256983579501646	0.0329959837150957	0.267592175146691	-0.12650273700785
USP12	0.0764872141886528	0.136020789802521	-0.0394735017475925	0.0627376439798679	-0.0426158489069273
RPL21	0.0206051471503974	-0.119699837160826	-0.0103269282873333	-0.0999982957095655	0.0903109943606779
RASL11A	-0.488264649535157	-0.308080455286579	-0.276073560051959	-0.645499658750183	0.0275603358287579
GTF3A	0.112472816347972	-0.126502834262803	-0.0316483331804696	0.0792311493172573	-0.0235849681790672
MTIF3	0.126217165613629	-0.192554653792502	0.0744314322234514	0.0929492194575974	0.0479614275152969
LNX2	0.075324339797437	0.182641017663842	-0.0945840348754914	-0.0354496669958242	0.130508198357754
POLR1D	0.128773749105269	-0.0717227429511458	-0.011334921190514	0.104243380635601	0.01373330752152
ATP5EP2	0.157220373563364	-0.165409116883293	0.0213289676191573	0.052215622722604	0.0450892493383712
PAN3	0.309381231992692	0.255276946602785	-0.0905290828554626	-0.0615948488674891	-0.145707290137273
FLT1	0.204400581692125	0.0079782878903405	0.00261482072285357	-0.0511331797451797	0.206971402342509
EIF4A1P7	-0.0735539722780563	0.279298893828232	-0.172507233407342	-0.187402806892041	0.586704112474016
POMP	0.0646050291102629	-0.165210724472489	-0.033141004954901	0.15153609785281	0.064764870212179
SLC46A3	0.225524402333544	0.0637738922054553	-0.129017261096639	-0.290940242661485	-0.319393153009897
CYP51A1P2	0.235569756726801	0.0626757862862088	-0.10795073882047	0.190755441527865	0.463298484973543
SLC7A1	0.0300059082242341	0.407698226617386	-0.21025212696945	0.0256075820355997	-0.0192295154248141
UBL3	0.193278355786118	0.0891713482343802	0.0490603928129651	-0.0855189978143637	-0.43442522610997
KATNAL1	0.0327982510287097	0.266790649900677	0.0632938086523163	-0.003751441350756	-0.05430584317876
UBE2L5P	0.184459075991136	-0.160262131922833	-0.504780041120827	0.711228098604084	-0.416195312834614
HMGB1	0.0360509708674766	-0.0456542147851238	-0.0460715745058469	0.0367427363873958	-0.0421532841608894
USPL1	0.122886094343511	0.293826046967477	-0.123849868487931	-0.0544846878873455	0.118367731903713
ALOX5AP	-0.158746493571201	0.143323149757364	-0.0819580835900643	0.00805900342899779	0.195691748487948
MEDAG	-0.113014033322665	-0.0581375260801227	0.134113456042983	-0.209750346715207	-0.0556055497400292
HSPH1	0.114506077510574	0.201926965384875	-0.053074805709497	0.150220185914817	0.0508366260090805
B3GALTL	0.0408306667760514	0.115204316092893	0.0438838609461349	-0.0823422876422988	-0.0667239077700372
FRY	0.0186869403612616	-0.255758400044006	0.0336851356147772	-0.137083485264342	0.0555999989711153
BRCA2	0.147690922200719	0.0892527553479029	-0.123461498100056	-0.114732532974293	-0.0116957342182349
N4BP2L1	0.187949316931144	-0.183685413207668	0.0116839906247295	0.078489981657565	-0.399117575245917
RP11-298P3.4	0.220183378538139	-0.272218425037413	-0.67757644505392	-0.353163260349501	-0.421370084178426
N4BP2L2	0.170511853845464	-0.000494583154957207	-0.13486342109807	-0.125937405172496	-0.011718941378655
PDS5B	0.0379955162627521	0.18975627228204	-0.101456550300469	-0.0833908183496228	-0.0737657025742627
STARD13	0.152046757719808	0.41027118316543	0.019352346667278	0.04696057510042	0.00562733268417998
STARD13-AS	0.050214416085328	-0.0384929417508881	-0.415228513332099	-0.251313242338643	0.42059345864188
RFC3	0.109811356143551	0.106845229989917	-0.200113152563395	-0.0067010313903122	0.157180708135218
RP11-142E9.1	-0.0931696779389802	-0.0387604118616147	-0.282923985683141	-0.111020875323876	0.268152697372148
DCLK1	0.0694382323749234	0.0974526908954571	-0.038874771167966	0.123227078828991	0.1128612306411
CCDC169	-0.178606706445568	0.1809280860875	0.029915699376228	-0.242898077863593	0.39657249806616
SPG20	0.0358680595522207	0.135357076679179	-0.000908330858822026	0.017116816089362	0.108460526295924
CCNA1	-0.224555105487803	-0.198366553591595	-0.321438959843377	0.0723157974194249	0.0796890928423578
RFXAP	0.1367728786294	-0.0290572155713646	0.105021628678266	0.194814440631631	0.0350937186544191
SMAD9	0.237506260078722	0.176155403593671	0.0916632926011192	-0.0749871981484557	0.0613953383305743
ALG5	-0.0478000559545828	-0.197501694162837	-0.164497776373329	0.0410364971164241	0.139139989129729
EXOSC8	0.0362539444961212	-0.0656134380890308	-0.0574069204949796	0.0553449506248564	0.162900622218253
SUPT20H	0.0262607754273074	0.160866670495083	-0.0778789503083023	-0.00478905971021737	-0.0584888088562565
TRPC4	-0.0651134488089462	0.135770660557645	-0.689785340993145	0.0623100851910481	0.287709964380723
UFM1	-0.00554713223512815	0.054539833768442	-0.090749042863965	-0.0235679185910254	0.100268701840961
PROSER1	0.0864271902554112	0.226481011828588	-0.0374521079959276	-0.0246101099588718	-0.0121010414566911
NHLRC3	0.204690554607092	-0.0154576657025061	-0.0801543765422882	-0.231457581074929	-0.222945479139706
LHFP	-0.00894232540443762	-0.0895558640725265	0.0807601716040058	-0.243944570462842	-0.15089028807005
COG6	-0.00534365990171826	0.176917237545304	0.00340072757649645	-0.0258999802628549	0.0529712153753747
FOXO1	0.244311509181041	-0.0350409315919264	-0.0266156071875661	-0.291383809668754	-0.11363449084045
MRPS31	0.0777071908231983	-0.0174118207164646	-0.226975154595155	-0.0150677370264731	-0.103428632597401
SLC25A15	-0.0378503704112971	0.117226754806833	-0.0530103081323338	-0.0985569987620284	-0.153737510454322
MIR621	0.152470536822901	0.319332336645071	0.0232288053564011	0.120304026842436	0.239063173005072
ELF1	0.0428393608073789	0.029239688458254	-0.0489471842675258	-0.0970799460678009	0.0926024624048991
WBP4	0.0328458058372783	0.101108308983726	-0.094154955087284	-0.0285385547358579	-0.0694280521714608
KBTBD6	-0.0823911846443331	0.403584436409684	0.0154448502686081	0.055527478992889	0.0890641315144635
RP11-74J13.8	0.139111818216697	0.0479535675437432	-0.0328224702705304	-0.382652159042173	-0.323586443885352
CALM2P3	-0.247770152939392	0.65306014795484	0.0831626300668827	0.583533549101955	0.191384482063178
KBTBD7	-0.103821305331063	0.131882368057408	0.141975960269852	-0.188910941899698	0.143412634054932
MTRF1	0.264217590374459	0.0782356061333465	0.0414951971440137	-0.0159730420222639	0.158257237475375
NAA16	0.231639780991167	0.257530743686377	-0.235555535583394	-0.0520884005970053	0.153718106829719
RGCC	0.36671532577628	-0.302893292787962	-0.023589562286686	-0.129736517276466	-0.00452702262225602
VWA8	0.098569163077172	0.0115504697080493	-0.199189908016617	0.0871419351004097	-0.203213127398315
DGKH	0.195221309368386	0.291498516275607	-0.0932620031788418	-0.170521212163345	-0.0537370725995782
FHP1	0.494276948446083	0.0242307734025151	0.0739351773518957	-0.632654794157108	0.444630579236787
AKAP11	0.0848074974099537	0.293524991522803	-0.0533493892938612	0.0419281807984777	0.077188529754316
EPSTI1	-0.0213555625299353	-0.125909689679578	-0.0725472607633666	-0.15910508101038	7.16235217446126e-05
DNAJC15	-0.0219217885407228	-0.111331321524498	-0.0289764954025893	0.0478840708996602	0.0390650896007001
CCDC122	0.187198634432491	0.273064656501805	-0.309577807511636	-0.369486646502303	-0.138182295936797
LACC1	-0.11787268028768	0.150827945990098	-0.210515008053083	0.265152132222071	-0.244623865451377
DGKZP1	0.139185978832269	-0.0721699624683174	0.0717671403009393	-0.121818070667906	0.067869013823004
SERP2	0.649353646452074	0.029455622586303	-0.260927482303032	-0.44713261263412	-0.0392282615446913
TSC22D1	0.173134649641314	0.0835296359285411	-0.0763964098489689	0.0281759627361209	0.258146834092327
TSC22D1-AS1	0.255988878291209	0.438081867400463	-0.0629482795816028	-0.505660361085775	0.691435922049546
NUFIP1	0.0114383199906385	0.221996494449569	-0.20656712913527	0.389213809761723	0.223063143464271
GPALPP1	-0.102068025973769	0.0125448881687274	-0.0531619873830269	0.0571065413191306	-0.0551627270525759
GTF2F2	-0.0294055540195499	-0.0614634870875297	-0.144561736590165	0.172332183376118	0.0856156267432877
TPT1	0.0939858356028127	-0.118130622123713	0.0191774640204434	0.042966829238356	0.0165243429386379
SNORA31	0.156864238140948	-0.40545042746327	-0.284503955947881	-0.0301456044716624	-0.00207729107330867
RP11-290D2.6	-0.0282026471240497	-0.0451152353898099	-0.000625112417483642	0.00314251443712976	0.0230384279463536
TPT1-AS1	0.079757891770347	0.186762948019027	-0.208487829117074	-0.252029258640097	0.0459741845137682
RCN1P2	0.0280820657399095	-0.0699560313742045	0.0574650926943368	-0.0525918753679973	0.030242051830359
SLC25A30	0.174812156090109	0.0383324710649126	0.0783868216016144	-0.0287408046224646	0.0878459553614179
COG3	0.14453539786433	0.189095924649691	-0.138287854415389	-0.0572572680167325	-0.0280749066314288
ERICH6B	0.276093203797912	0.548372828259137	-0.336725702266734	-0.552378956993874	0.154645476436139
ZC3H13	0.0115132513324054	0.371412119873887	0.00312709275685896	0.0334311241093934	-0.0478589160657508
LCP1	0.183983778031129	-0.199856069543962	-0.275463079823502	-0.113846569878069	0.764942841036887
COX17P1	0.114482545424762	-0.234057894108022	-0.367187702001921	0.191116354407947	0.326371715176512
LRCH1	0.133895450689687	0.113820780274815	0.0231874805803767	-0.0883540170102246	-0.0936746999830668
ESD	0.0460530522507177	-0.0474081269635773	0.0082678917633352	0.0889254702131104	0.00459332978232929
NAP1L4P3	0.276384827474559	0.293325564662646	0.0589084034179179	0.21542791208317	-0.149227661875642
SUCLA2	0.0692525626180234	0.0877198153831165	-0.082859931961381	-0.0160318651884452	-0.00195056408004612
NUDT15	0.0746544079152787	0.0197165963828319	-0.103735018601606	-0.0528090675537762	0.0939607500608282
MED4	-0.0558121638086639	-0.120749442882312	0.0126549323571012	0.0463634518791065	0.0247684168264675
MED4-AS1	-0.00280095760251919	-0.136800208581737	0.0824557743541239	-0.0316753778541385	0.0235225409032784
ITM2B	0.0980562885855543	-0.224830283647914	0.0394674368893342	-0.118385473736287	0.0153524810132009
RB1	0.148106715701291	0.228921293311814	-0.02100107853349	-0.0104593884220754	-0.11195508860295
PCNPP5	0.229321987091483	-0.112511843251002	0.0574419887149097	-0.0804893302694861	0.0913368887688629
LPAR6	0.180813690094865	-0.404642893314144	-0.100574987150343	-0.295878121729336	0.242802823150075
RCBTB2	0.182476668042288	-0.0787931630714878	0.177496790346967	-0.0685946723246881	0.0139545753397644
PSME2P2	-0.00985044122214473	-0.127828827965725	-0.0950272697670069	0.112983522405855	-0.044827332650673
RP11-156K23.3	0.697433001079604	-0.726731211241183	-0.257487575734392	-0.107252290120592	0.0745759685008466
FNDC3A	0.109222928065938	0.201579499115061	-0.0646454482658472	-0.0046898313087822	0.163040421705785
COX7CP1	0.276815501570965	-0.245745131511483	-0.714834020631143	-0.803402284303361	0.14243176652431
CDADC1	0.258382885159045	0.0690692413167064	0.119701285744745	0.0854595661290065	0.152696880493927
CAB39L	0.203341962751369	-0.0837401099519431	-0.148701010414013	-0.0398093712226871	0.202173004733097
SETDB2	0.230218385586336	0.204041933239496	0.0214531849079113	0.0269706931825508	-0.0480480443259191
PHF11	0.108378416216422	-0.0593594176063992	-0.146470897557565	-0.0333034262682275	0.0676232112120196
RCBTB1	0.148060528084297	0.211390096395908	-0.03614934859139	-0.120535904106826	-0.0859648295206696
EBPL	0.204621538983168	-0.210186842854944	-0.185766245404618	-0.0698186721187581	0.119723687751202
KPNA3	0.0313913922832278	0.0932694110016987	-0.158205070394971	0.124800679380529	0.113182874481561
SPRYD7	0.0431315718574241	0.0138438490994268	-0.0150884896192081	0.137847606435539	0.0368554673313179
DLEU2	0.177347371328011	-0.113529653263906	-0.384411458481915	0.00192298019990646	-0.0031717914009903
TRIM13	0.118304417570573	-0.050188527218082	-0.110331279434826	-0.0266309346144106	0.0905792962273955
KCNRG	-0.175137760796916	0.29256006125823	-0.230839923335112	0.216675343092436	0.127927422288816
DLEU1	0.226905096101748	-0.00427943096582184	0.0107875658248342	0.222472348872184	0.165992510310643
DLEU1_1	-0.0667950936296244	0.644469316194486	-0.0942367153239838	-0.391243665641273	-0.0721418660073267
DLEU1_2	0.149765483768233	-0.245538127271629	0.224678149053111	0.483160229755905	0.348895568316827
ST13P4	0.0129740359631099	0.0204753894205734	-0.0858603267924314	0.010057131175684	0.243793325361615
RNASEH2B	0.0710061814595895	-0.0703995086679258	-0.0907790631214125	0.0439912281013036	0.0242821023870642
SERPINE3	-0.152348158892922	0.447597045603401	0.142141896815035	0.0619549798887431	0.10621146108658
INTS6	0.0744052714924122	0.227945340846758	-0.0243081194983417	0.0935750808519503	0.0298484839933055
INTS6-AS1	0.217858574100037	-0.49431472373118	-0.159482380889277	0.03024478652857	-0.32492562482781
RPS4XP16	-0.120994197643699	0.22848611186361	-0.122076782183361	0.0582033078120006	-0.12108704170301
WDFY2	0.244108638773056	0.0979798107287864	-0.0792921659231118	-0.0312745868711627	-0.0580932647622205
DHRS12	0.0525774664834096	-0.0150175036222876	-0.159440187449823	-0.357143070193816	-0.103473902799812
RP11-327P2.5	-0.0702653071546573	-0.237159368429891	-0.0570200251430042	-0.13652492128722	0.0854846969237006
ATP7B	0.0527939912898372	0.599864511427058	-0.0805009315388683	-0.281083504917401	0.0176643515875186
ALG11	0.0517999181819973	0.0600177353945728	-0.0944728990380109	-0.0798184980342821	0.167149503227853
UTP14C	0.0879356523258457	0.107897215861028	-0.00825831486046402	-0.0378305130110026	0.135094744221644
NEK3	0.114360172238505	0.0160063964892745	-0.0867020529757271	-0.0524063235810485	0.0988734260547337
MRPS31P5	0.215365593181032	-0.219716787263999	-0.103989197637447	-0.0833029405150731	-0.0709569154081335
RP11-248G5.8	0.152682805552713	-0.219680494151813	-0.0465570273506166	0.00952277819648728	-0.106210288218201
THSD1	0.113040341750942	-0.100157453344519	-0.0894548744593635	-0.238323456465587	0.0949102325064981
VPS36	0.0525720358281407	0.219938730998638	-0.174043260092333	-0.0558007252200681	-0.0516461969147171
RP11-245D16.4	0.427983280491017	-0.524806289429277	1.10769087607252	-0.674818317912438	-0.0619296438262329
CKAP2	0.108204630483488	0.198595350475696	0.0136543279428762	0.0384426772832951	0.0423185036398044
RP11-78J21.7	0.117163748792364	0.158995091173014	0.0658271907020282	-0.0904451281960663	0.331013172146672
MRPS31P4	0.0856754588944912	0.199261706364634	-0.0332211256236288	0.0410655805952997	0.279678302108832
HNRNPA1L2	0.244664277064578	0.0163269260052521	0.213269047952909	-0.214699682133212	0.157841246498931
SUGT1	0.0045381015564081	-0.116361048152625	-0.0186854003015475	0.0822222772780639	-0.00491296084811355
RPL13AP25	-0.264918023379907	-0.246673299010747	-0.236212233904157	-0.400533285918358	0.337271562354619
DIAPH3	0.073229324921448	0.214864287139426	-0.0247489517999067	0.0257460288535136	-0.04922090395445
DIAPH3-AS1	-0.188383332986254	0.648719572330391	-0.0622073295186405	-0.156618169984334	-0.471938746974645
TDRD3	-0.0177798996909961	0.0293380623200193	-0.0306456616010733	0.186264413113616	0.0708978416041484
HNRNPA3P5	0.145998520010741	-0.0292788026076631	-0.275201343516831	0.0748781138640346	0.166696811417784
MZT1	-0.00303130493866499	0.139247248758168	-0.0335602256660583	0.153327711508117	0.0919175025870373
BORA	0.129919400361755	0.0482816040161063	-0.0373841025787296	0.00566080806147307	0.0946364095132228
DIS3	0.0582157806246737	0.0802740082289408	-0.0953358511541691	0.0125255355498419	0.0651029208657059
PIBF1	0.0746429721704389	0.168165062267562	-0.0441691950491903	0.217932094409356	0.00385049388102254
KLF5	0.106221320783707	0.0371033655652722	-0.245876085291602	-0.248148876843563	-0.00973706952687992
KLF12	0.260773026066297	0.305342874846484	-0.0949540993659864	-0.169067182551576	-0.242135816238204
TBC1D4	0.127016718338701	0.222971315597975	-0.0288373644804754	-0.137356699509831	0.00438722141401993
COMMD6	0.117057336068839	-0.247502721743238	0.0256212102307756	0.0276127902554824	-0.00137728382248792
UCHL3	0.00726488132308534	-0.225725993343481	-0.106688624681427	0.0682064179199968	0.0235172366819381
RP11-29G8.3	-0.0248538920800532	-0.0372187963709973	-0.0928071649061082	-0.0592836304118705	0.00143167376537012
LMO7	-0.0246704546120848	0.254410014985495	-0.0550292246138413	-0.22382906572267	-0.115183261756977
KCTD12	0.0705366446540352	0.359139319487596	0.0397565568698122	-0.0627044320589518	0.426844583280766
